258.87,2831,-7.28,-1.19
259.68,2840,-7.4,-1.19
260.51,2850,-7.51,-1.18
261.32,2859,-7.64,-1.19
262.15,2869,-7.74,-1.18
262.97,2878,-7.86,-1.23
263.78,2888,-7.99,-1.19
264.6,2897,-8.13,-1.2
265.42,2907,-8.25,-1.21
266.22,2916,-8.37,-1.21
267.05,2926,-8.52,-1.22
267.86,2935,-8.66,-1.21
268.69,2945,-8.82,-1.22
269.5,2954,-8.97,-1.24
270.33,2964,-9.14,-1.2
271.15,2973,-9.31,-1.21
271.98,2983,-9.47,-1.18
272.79,2992,-9.64,-1.19
273.62,3002,-9.81,-1.19
274.45,3011,-9.97,-1.19
275.26,3021,-10.16,-1.16
276.09,3030,-10.34,-1.19
276.93,3040,-10.54,-1.19
277.75,3049,-10.73,-1.19
278.56,3059,-10.94,-1.19
279.38,3068,-11.17,-1.19
280.2,3078,-11.37,-1.2
281.01,3087,-11.61,-1.19
281.82,3097,-11.83,-1.2
282.62,3106,-12.06,-1.19
283.45,3116,-12.27,-1.21
284.25,3125,-12.52,-1.19
285.06,3135,-12.75,-1.19
285.86,3144,-13,-1.18
286.66,3154,-13.28,-1.21
287.48,3163,-13.56,-1.22
288.28,3173,-13.84,-1.2
289.07,3182,-14.09,-1.21
289.88,3192,-14.36,-1.19
290.67,3201,-14.65,-1.2
291.47,3211,-14.95,-1.22
292.26,3220,-15.25,-1.24
293.07,3230,-15.55,-1.23
293.87,3239,-15.85,-1.25
294.67,3249,-16.14,-1.23
295.48,3258,-16.47,-1.22
296.32,3268,-16.82,-1.23
297.11,3277,-17.14,-1.23
297.92,3287,-17.5,-1.27
298.75,3296,-17.85,-1.28
299.56,3306,-18.2,-1.27
300.38,3315,-18.54,-1.28
301.19,3325,-18.94,-1.27
302,3334,-19.3,-1.29
302.8,3344,-19.7,-1.31
303.59,3353,-20.09,-1.29
304.38,3363,-20.49,-1.29
305.15,3372,-20.91,-1.3
305.92,3382,-21.31,-1.33
306.67,3391,-21.74,-1.34
307.42,3401,-22.18,-1.33
308.18,3410,-22.6,-1.36
308.92,3420,-23.04,-1.38
309.66,3429,-23.48,-1.39
310.41,3439,-23.94,-1.41
311.16,3448,-24.38,-1.39
311.94,3458,-24.82,-1.4
312.72,3467,-25.26,-1.4
313.53,3477,-25.71,-1.37
314.34,3486,-26.18,-1.37
315.16,3496,-26.66,-1.35
315.99,3505,-27.14,-1.37
316.82,3515,-27.63,-1.38
317.67,3524,-28.11,-1.37
318.5,3534,-28.6,-1.37
319.35,3543,-29.09,-1.36
320.2,3553,-29.59,-1.37
321.05,3562,-30.09,-1.35
321.89,3572,-30.61,-1.38
322.73,3581,-31.12,-1.37
323.56,3591,-31.65,-1.39
324.39,3600,-32.18,-1.37
325.22,3610,-32.68,-1.4
326.04,3619,-33.21,-1.4
326.87,3629,-33.75,-1.37
327.68,3638,-34.28,-1.4
328.48,3648,-34.82,-1.41
329.27,3657,-35.37,-1.42
330.07,3667,-35.92,-1.43
330.84,3676,-36.47,-1.43
331.62,3686,-37.01,-1.46
332.39,3695,-37.55,-1.47
333.18,3705,-38.11,-1.44
333.96,3714,-38.68,-1.45
334.74,3724,-39.24,-1.44
335.53,3733,-39.79,-1.46
336.33,3743,-40.37,-1.44
337.11,3752,-40.93,-1.46
337.93,3762,-41.53,-1.47
338.73,3771,-42.13,-1.49
339.55,3781,-42.72,-1.48
340.35,3790,-43.33,-1.5
341.16,3800,-43.95,-1.52
341.97,3809,-44.6,-1.54
342.76,3819,-45.25,-1.57
343.58,3828,-45.88,-1.62
344.37,3838,-46.56,-1.64
345.17,3847,-47.24,-1.66
345.98,3857,-47.92,-1.65
346.77,3866,-48.62,-1.68
347.55,3876,-49.32,-1.71
348.34,3885,-50.02,-1.71
349.14,3895,-50.74,-1.72
349.92,3904,-51.46,-1.71
350.71,3914,-52.22,-1.7
351.5,3923,-52.94,-1.73
352.29,3933,-53.68,-1.77
353.07,3942,-54.44,-1.75
353.87,3952,-55.17,-1.75
354.66,3961,-55.9,-1.72
355.46,3971,-56.66,-1.71
356.25,3980,-57.39,-1.67
357.04,3990,-58.11,-1.64
357.84,3999,-58.82,-1.59
358.64,4009,-59.52,-1.54
359.43,4018,-60.22,-1.51
360.23,4028,-60.87,-1.47
361.02,4037,-61.5,-1.4
361.83,4047,-62.12,-1.31
362.63,4056,-62.71,-1.27
363.44,4066,-63.26,-1.17
364.23,4075,-63.76,-1.08
365.05,4085,-64.26,-1.01
365.84,4094,-64.68,-0.9
366.64,4104,-65.1,-0.83
367.45,4113,-65.48,-0.74
368.26,4123,-65.81,-0.67
369.05,4132,-66.12,-0.59
369.86,4142,-66.42,-0.53
370.67,4151,-66.66,-0.48
371.47,4161,-66.88,-0.4
372.27,4170,-67.06,-0.35
373.08,4180,-67.24,-0.29
373.88,4189,-67.39,-0.25
374.69,4199,-67.53,-0.24
375.49,4208,-67.63,-0.23
376.29,4218,-67.74,-0.19
377.08,4227,-67.82,-0.19
377.88,4237,-67.89,-0.18
378.69,4246,-67.98,-0.18
379.47,4256,-68.07,-0.17
380.26,4265,-68.15,-0.16
381.05,4275,-68.21,-0.16
381.85,4284,-68.28,-0.18
382.64,4294,-68.33,-0.18
383.42,4303,-68.4,-0.18
384.21,4313,-68.46,-0.18
385.01,4322,-68.52,-0.18
385.8,4332,-68.59,-0.17
386.58,4341,-68.64,-0.19
387.38,4351,-68.71,-0.18
388.16,4360,-68.78,-0.19
388.96,4370,-68.82,-0.19
389.75,4379,-68.87,-0.18
390.53,4389,-68.94,-0.15
391.32,4398,-68.98,-0.17
392.1,4408,-69.05,-0.17
392.89,4417,-69.13,-0.16
393.68,4427,-69.17,-0.15
394.47,4436,-69.22,-0.15
395.26,4446,-69.27,-0.14
396.05,4455,-69.34,-0.11
396.84,4465,-69.4,-0.11
397.62,4474,-69.47,-0.1
398.42,4484,-69.52,-0.07
399.21,4493,-69.56,-0.05
400,4503,-69.61,-0.04
400.79,4512,-69.67,-0.05
401.57,4522,-69.72,-0.07
402.36,4531,-69.77,-0.05
403.13,4541,-69.86,-0.03
403.92,4550,-69.93,-0.02
404.71,4560,-69.98,-0.02
405.5,4569,-70.04,-0.01
406.28,4579,-70.08,0
407.07,4588,-70.15,0.02
407.85,4598,-70.21,0.03
408.64,4607,-70.24,0.02
409.42,4617,-70.29,0.04
410.21,4626,-70.35,0.04
410.99,4636,-70.39,0.03
411.79,4645,-70.45,0.06
412.58,4655,-70.5,0.08
413.38,4664,-70.55,0.05
414.16,4674,-70.6,0.09
414.94,4683,-70.65,0.11
415.72,4693,-70.72,0.1
416.52,4702,-70.76,0.1
417.31,4712,-70.82,0.14
418.09,4721,-70.9,0.12
418.87,4731,-70.96,0.1
419.65,4740,-71,0.13
420.43,4750,-71.05,0.15
421.23,4759,-71.09,0.14
422.02,4769,-71.15,0.16
422.8,4778,-71.21,0.16
423.59,4788,-71.26,0.16
424.37,4797,-71.3,0.15
425.15,4807,-71.34,0.17
425.94,4816,-71.4,0.16
426.73,4826,-71.46,0.17
427.52,4835,-71.52,0.18
428.29,4845,-71.58,0.18
429.08,4854,-71.62,0.17
429.85,4864,-71.65,0.19
430.64,4873,-71.7,0.17
431.42,4883,-71.75,0.17
432.2,4892,-71.8,0.19
433,4902,-71.84,0.2
433.77,4911,-71.89,0.22
434.56,4921,-71.93,0.21
435.34,4930,-71.97,0.17
436.12,4940,-72,0.15
436.89,4949,-72.06,0.18
437.69,4959,-72.1,0.19
438.46,4968,-72.16,0.2
439.24,4978,-72.2,0.2
440.02,4987,-72.26,0.18
440.8,4997,-72.31,0.16
441.58,5006,-72.35,0.16
442.36,5016,-72.39,0.17
443.13,5025,-72.41,0.2
443.93,5035,-72.44,0.18
444.71,5044,-72.49,0.19
445.49,5054,-72.53,0.17
446.27,5063,-72.56,0.17
447.06,5073,-72.59,0.18
447.83,5082,-72.62,0.19
448.62,5092,-72.67,0.19
449.4,5101,-72.71,0.17
450.19,5111,-72.75,0.16
450.97,5120,-72.81,0.17
451.76,5130,-72.82,0.17
452.53,5139,-72.84,0.17
453.31,5149,-72.87,0.18
454.08,5158,-72.9,0.19
454.87,5168,-72.93,0.19
455.65,5177,-72.97,0.21
456.44,5187,-73.01,0.23
457.21,5196,-73.04,0.21
457.99,5206,-73.06,0.21
458.77,5215,-73.08,0.2
459.54,5225,-73.12,0.23
460.33,5234,-73.15,0.21
461.11,5244,-73.19,0.22
461.9,5253,-73.22,0.22
462.67,5263,-73.25,0.22
463.45,5272,-73.29,0.22
464.23,5282,-73.31,0.23
465,5291,-73.33,0.23
465.77,5301,-73.35,0.24
466.57,5310,-73.38,0.25
467.34,5320,-73.42,0.26
468.12,5329,-73.46,0.26
468.9,5339,-73.48,0.28
469.69,5348,-73.51,0.26
470.47,5358,-73.53,0.27
471.26,5367,-73.54,0.28
472.03,5377,-73.55,0.29
472.82,5386,-73.59,0.29
473.59,5396,-73.62,0.28
474.36,5405,-73.63,0.3
475.13,5415,-73.65,0.29
475.92,5424,-73.68,0.29
476.7,5434,-73.7,0.3
477.48,5443,-73.74,0.31
478.26,5453,-73.76,0.32
479.04,5462,-73.77,0.3
479.82,5472,-73.79,0.3
480.58,5481,-73.8,0.29
481.36,5491,-73.82,0.3
482.14,5500,-73.85,0.31
482.93,5510,-73.86,0.29
483.71,5519,-73.89,0.29
484.5,5529,-73.89,0.27
485.27,5538,-73.93,0.3
486.06,5548,-73.95,0.29
486.83,5557,-73.97,0.3
487.62,5567,-73.99,0.29
488.39,5576,-74.01,0.29
489.18,5586,-74.04,0.29
489.95,5595,-74.07,0.3
490.74,5605,-74.09,0.29
491.52,5614,-74.11,0.31
492.3,5624,-74.13,0.29
493.08,5633,-74.16,0.29
493.87,5643,-74.18,0.31
494.64,5652,-74.19,0.31
495.41,5662,-74.21,0.31
496.2,5671,-74.24,0.33
496.98,5681,-74.27,0.32
497.77,5690,-74.3,0.33
498.55,5700,-74.31,0.33
499.33,5709,-74.32,0.33
500.11,5719,-74.34,0.34
500.89,5728,-74.34,0.38
501.68,5738,-74.36,0.4
502.46,5747,-74.39,0.38
503.25,5757,-74.4,0.39
504.02,5766,-74.41,0.39
504.82,5776,-74.44,0.4
505.61,5785,-74.45,0.4
506.4,5795,-74.47,0.4
507.19,5804,-74.49,0.37
507.98,5814,-74.5,0.37
508.76,5823,-74.54,0.38
509.54,5833,-74.55,0.39
510.31,5842,-74.58,0.39
511.09,5852,-74.58,0.4
511.87,5861,-74.6,0.39
512.65,5871,-74.61,0.4
513.42,5880,-74.64,0.39
514.18,5890,-74.65,0.39
514.96,5899,-74.66,0.4
515.73,5909,-74.67,0.41
516.5,5918,-74.68,0.41
517.26,5928,-74.69,0.41
518.03,5937,-74.71,0.39
518.81,5947,-74.72,0.4
519.58,5956,-74.74,0.41
520.36,5966,-74.75,0.41
521.13,5975,-74.75,0.4
521.91,5985,-74.77,0.41
522.69,5994,-74.79,0.43
523.48,6004,-74.78,0.46
524.25,6013,-74.8,0.45
525.04,6023,-74.81,0.45
525.82,6032,-74.84,0.46
526.61,6042,-74.84,0.48
527.38,6051,-74.86,0.48
528.16,6061,-74.88,0.46
528.94,6070,-74.89,0.46
529.72,6080,-74.91,0.47
530.49,6089,-74.91,0.48
531.27,6099,-74.93,0.47
532.05,6108,-74.96,0.48
532.82,6118,-74.97,0.47
533.6,6127,-74.98,0.46
534.38,6137,-75,0.48
535.15,6146,-75.02,0.47
535.93,6156,-75.04,0.47
536.69,6165,-75.05,0.48
537.46,6175,-75.08,0.48
538.23,6184,-75.08,0.49
539.01,6194,-75.1,0.48
539.76,6203,-75.1,0.49
540.54,6213,-75.11,0.51
541.3,6222,-75.12,0.52
542.06,6232,-75.17,0.48
542.81,6241,-75.2,0.48
543.58,6251,-75.19,0.47
544.34,6260,-75.22,0.48
545.11,6270,-75.24,0.49
545.85,6279,-75.24,0.5
546.62,6289,-75.24,0.49
547.39,6298,-75.26,0.48
548.15,6308,-75.29,0.5
548.92,6317,-75.31,0.49
549.69,6327,-75.32,0.52
550.46,6336,-75.33,0.53
551.23,6346,-75.35,0.53
552,6355,-75.36,0.54
552.79,6365,-75.37,0.55
553.56,6374,-75.39,0.56
554.35,6384,-75.39,0.57
555.13,6393,-75.41,0.55
555.91,6403,-75.43,0.54
556.68,6412,-75.46,0.52
557.46,6422,-75.46,0.56
558.24,6431,-75.47,0.56
559.02,6441,-75.49,0.59
559.78,6450,-75.52,0.56
560.56,6460,-75.53,0.58
561.34,6469,-75.54,0.58
562.12,6479,-75.55,0.58
562.89,6488,-75.56,0.57
563.68,6498,-75.59,0.54
564.45,6507,-75.6,0.58
565.23,6517,-75.6,0.57
566.01,6526,-75.62,0.57
566.79,6536,-75.64,0.57
567.57,6545,-75.65,0.57
568.35,6555,-75.65,0.58
569.12,6564,-75.67,0.58
569.9,6574,-75.68,0.6
570.66,6583,-75.72,0.58
571.43,6593,-75.73,0.57
572.21,6602,-75.75,0.56
572.99,6612,-75.77,0.55
573.75,6621,-75.78,0.56
574.52,6631,-75.79,0.59
575.3,6640,-75.8,0.58
576.07,6650,-75.8,0.58
576.84,6659,-75.81,0.59
577.61,6669,-75.82,0.57
578.39,6678,-75.82,0.56
579.17,6688,-75.85,0.54
579.95,6697,-75.87,0.55
580.72,6707,-75.88,0.55
581.48,6716,-75.89,0.57
582.26,6726,-75.91,0.58
583.04,6735,-75.91,0.57
583.82,6745,-75.92,0.58
584.59,6754,-75.93,0.56
585.37,6764,-75.95,0.56
586.14,6773,-75.96,0.57
586.91,6783,-75.98,0.58
587.68,6792,-76,0.55
588.46,6802,-76.01,0.56
589.23,6811,-76.02,0.55
590,6821,-76.05,0.56
590.79,6830,-76.05,0.58
591.55,6840,-76.07,0.57
592.32,6849,-76.08,0.55
593.09,6859,-76.09,0.54
593.87,6868,-76.09,0.52
594.64,6878,-76.12,0.55
595.42,6887,-76.15,0.52
596.19,6897,-76.16,0.52
596.96,6906,-76.16,0.51
597.73,6916,-76.17,0.52
598.51,6925,-76.19,0.54
599.28,6935,-76.21,0.55
600.06,6944,-76.23,0.51
600.84,6954,-76.24,0.53
601.62,6963,-76.25,0.54
602.4,6973,-76.27,0.54
603.19,6982,-76.28,0.52
603.98,6992,-76.29,0.51
604.78,7001,-76.33,0.5
605.57,7011,-76.36,0.51
606.36,7020,-76.37,0.48
607.13,7030,-76.34,0.47
607.93,7039,-76.39,0.47
608.71,7049,-76.43,0.48
609.49,7058,-76.44,0.5
610.27,7068,-76.45,0.5
611.06,7077,-76.46,0.49
611.83,7087,-76.49,0.54
612.61,7096,-76.52,0.52
613.39,7106,-76.54,0.5
614.16,7115,-76.55,0.49
614.94,7125,-76.55,0.52
615.7,7134,-76.58,0.53
616.48,7144,-76.6,0.53
617.26,7153,-76.61,0.52
618.03,7163,-76.62,0.52
618.8,7172,-76.63,0.52
619.57,7182,-76.67,0.51
620.34,7191,-76.69,0.53
621.11,7201,-76.7,0.51
621.88,7210,-76.72,0.52
622.65,7220,-76.73,0.52
623.43,7229,-76.75,0.53
624.19,7239,-76.74,0.52
624.96,7248,-76.78,0.51
625.73,7258,-76.8,0.5
626.51,7267,-76.81,0.51
627.27,7277,-76.82,0.51
628.04,7286,-76.84,0.53
628.81,7296,-76.85,0.51
629.59,7305,-76.86,0.52
630.35,7315,-76.87,0.51
631.13,7324,-76.88,0.52
631.91,7334,-76.9,0.51
632.68,7343,-76.92,0.52
633.46,7353,-76.93,0.52
634.24,7362,-77.04,0.49
635.02,7372,-77.03,0.49
635.79,7381,-76.98,0.51
636.57,7391,-76.97,0.49
637.34,7400,-76.99,0.49
638.1,7410,-77,0.49
638.88,7419,-77,0.52
639.65,7429,-77.02,0.49
640.42,7438,-77.04,0.49
641.18,7448,-77.04,0.48
641.95,7457,-77.05,0.47
642.72,7467,-77.07,0.47
643.49,7476,-77.07,0.46
644.25,7486,-77.08,0.45
645.01,7495,-77.07,0.46
645.79,7505,-77.09,0.48
646.55,7514,-77.09,0.48
647.33,7524,-77.13,0.49
648.1,7533,-77.13,0.5
648.87,7543,-77.14,0.5
649.65,7552,-77.14,0.49
650.41,7562,-77.15,0.49
651.19,7571,-77.16,0.47
651.95,7581,-77.16,0.49
652.71,7590,-77.16,0.47
653.48,7600,-77.17,0.47
654.24,7609,-77.18,0.49
655,7619,-77.21,0.48
655.78,7628,-77.22,0.49
656.56,7638,-77.22,0.5
657.32,7647,-77.21,0.49
658.09,7657,-77.21,0.49
658.86,7666,-77.25,0.5
659.63,7676,-77.27,0.48
660.4,7685,-77.27,0.47
661.18,7695,-77.29,0.49
661.94,7704,-77.29,0.48
662.71,7714,-77.31,0.48
663.48,7723,-77.32,0.47
664.25,7733,-77.32,0.46
665.02,7742,-77.33,0.47
665.79,7752,-77.34,0.5
666.56,7761,-77.34,0.47
667.33,7771,-77.34,0.48
668.1,7780,-77.35,0.48
668.87,7790,-77.36,0.48
669.64,7799,-77.37,0.45
670.41,7809,-77.36,0.47
671.18,7818,-77.37,0.48
671.95,7828,-77.37,0.47
672.72,7837,-77.38,0.48
673.49,7847,-77.4,0.48
674.26,7856,-77.4,0.49
675.03,7866,-77.42,0.48
675.81,7875,-77.43,0.45
676.57,7885,-77.44,0.47
677.33,7894,-77.45,0.47
678.09,7904,-77.47,0.44
678.84,7913,-77.46,0.45
679.58,7923,-77.47,0.47
680.34,7932,-77.48,0.46
681.11,7942,-77.49,0.44
681.87,7951,-77.49,0.47
682.65,7961,-77.5,0.45
683.43,7970,-77.51,0.46
684.21,7980,-77.51,0.46
684.98,7989,-77.54,0.45
685.77,7999,-77.52,0.46
686.55,8008,-77.54,0.45
687.32,8018,-77.56,0.46
688.1,8027,-77.55,0.45
688.88,8037,-77.55,0.47
689.66,8046,-77.56,0.46
690.43,8056,-77.55,0.49
691.2,8065,-77.56,0.48
691.98,8075,-77.57,0.49
692.75,8084,-77.6,0.49
693.53,8094,-77.61,0.52
694.3,8103,-77.61,0.52
